Date,Tweet,PermLink,retweets,Favourites,url,Geo
7/17/2016 0:08,b'SPDR S&P 500 ETF Trust $ SPY Short Interest Up 10.4% in June http://ift.tt/29MkPIQ',b'https://twitter.com/dailypoliticaln/status/754573493715476480',0,0,b'http://ift.tt/29MkPIQ',b''
7/14/2016 11:52,b'# IncomeInequality # WealthInequality Is The Market Looking Like Pre-1987 Crash? - SPDR S&P 500 Trust ETF... http://netvib.es/p/KeZJ',b'https://twitter.com/Flanaganlyfe/status/753663481984024576',0,0,b'http://netvib.es/p/KeZJ',b''
7/13/2016 13:16,"b'What This Rare Options Signal Could Mean For the SPY: Yesterday, SPDR S&P 500 ETF Trust (SPY) call volume exc... http://jftb.a.boysofts.com/2tYC'",b'https://twitter.com/JudeFelx/status/753322326716915712',0,0,b'http://jftb.a.boysofts.com/2tYC',b''
7/13/2016 6:43,b'Faceoff: SPDR S&P 500 ETF (SPY) vs. PowerShares QQQ Trust (QQQ) http://bit.ly/29ycpVa @ investorplace',b'https://twitter.com/CapitalLink/status/753223384914329600',0,0,b'http://bit.ly/29ycpVa',b''
7/13/2016 3:44,b'S&P 500 Sector Breadth Levels Strong - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) http://seekingalpha.com/article/3988023-s-and-p-500-sector-breadth-levels-strong?app=1&uprof=11&isDirectRoadblock=false \xe2\x80\xa6',b'https://twitter.com/PGMGO/status/753178388525817856',0,0,b'http://seekingalpha.com/article/3988023-s-and-p-500-sector-breadth-levels-strong?app=1&uprof=11&isDirectRoadblock=false',b''
7/12/2016 15:33,b'SPDR S&P 500 ETF Trust $ SPY Short Interest Up 10.4% in June http://ift.tt/29Nv70t',b'https://twitter.com/TickerReport/status/752994322983817216',0,0,b'http://ift.tt/29Nv70t',b''
7/12/2016 15:31,b'SPDR S&P 500 ETF Trust $ SPY Short Interest Up 10.4% in June http://ift.tt/29Nv70t',b'https://twitter.com/AmericanBanking/status/752993870422675456',0,0,b'http://ift.tt/29Nv70t',b''
7/12/2016 13:00,b'SPY SPDR S&P 500 ETF Trust Up 0.74% Open above and stayed above the previous all-time high.',b'https://twitter.com/GrokTrade/status/752955824201281536',3,0,b'',b''
7/12/2016 7:20,"b'Faceoff: SPDR S&P 500 ETF (SPY) vs. PowerShares QQQ Trust (QQQ): For traders, the clear favorites are the SPD... http://jftb.a.boysofts.com/2sD8'",b'https://twitter.com/JudeFelx/status/752870215449313280',0,0,b'http://jftb.a.boysofts.com/2sD8',b''
7/11/2016 21:04,b'The REIT Big Bang - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) http://seekingalpha.com/article/3987623-reit-big-bang \xe2\x80\xa6',b'https://twitter.com/bilbospizza/status/752715238911406080',0,0,b'http://seekingalpha.com/article/3987623-reit-big-bang',b''
7/11/2016 12:19,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook: SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook ... http://bit.ly/29DJxOm',b'https://twitter.com/ShayneHeffernan/status/752583195887931393',0,0,b'http://bit.ly/29DJxOm',b''
7/11/2016 12:19,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook: SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook ... http://tinyurl.com/jrwm9lh',b'https://twitter.com/roadrunnergreg/status/752583194663194624',0,0,b'http://tinyurl.com/jrwm9lh',b''
7/11/2016 12:19,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook: SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook ... http://tinyurl.com/jrwm9lh',b'https://twitter.com/GregsHealth/status/752583193883140097',0,0,b'http://tinyurl.com/jrwm9lh',b''
7/11/2016 11:56,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook: SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook ... http://bit.ly/29DJORE',b'https://twitter.com/JohnStig2/status/752577308637007873',0,0,b'http://bit.ly/29DJORE',b''
7/11/2016 11:56,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook: SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook ... http://bit.ly/29DJORE',b'https://twitter.com/RajeshThakur76/status/752577307026399240',0,0,b'http://bit.ly/29DJORE',b''
7/11/2016 11:39,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook: SPDR S&P 500 closed up 1.285 at 213.935. Volume was 55... http://jftb.a.boysofts.com/2rMF',b'https://twitter.com/JudeFelx/status/752573032481247232',0,0,b'http://jftb.a.boysofts.com/2rMF',b''
7/11/2016 11:39,b'SPDR S&P 500 ETF Trust (SPY): Generate Free Income!: The SPDR S&P 500 ETF Trust (NYSEARCA:SPY) was running fl... http://jftb.a.boysofts.com/2rMC',b'https://twitter.com/JudeFelx/status/752573031801692160',0,0,b'http://jftb.a.boysofts.com/2rMC',b''
7/11/2016 11:17,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook: SPDR S&P 500 ETF Trust (NYSEARCA:SPY\xe2\x80\xa6 http://goo.gl/fb/Do4jPd',b'https://twitter.com/Livetradingnews/status/752567480980307968',0,0,b'http://goo.gl/fb/Do4jPd',b''
7/11/2016 11:14,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook - Live Trading News http://bit.ly/29zmV1d via @ livetradingnews',b'https://twitter.com/Redroadmaster/status/752566778396438529',0,0,b'http://bit.ly/29zmV1d',b''
7/11/2016 11:06,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook http://bit.ly/29zlEXS',b'https://twitter.com/ShayneHeffernan/status/752564826812153856',0,0,b'http://bit.ly/29zlEXS',b''
7/11/2016 11:06,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook http://bit.ly/29zlEXS',b'https://twitter.com/Livetradingnews/status/752564826812063744',0,0,b'http://bit.ly/29zlEXS',b''
7/11/2016 6:01,b'Stocks set to open week in the green - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) | Seeking Alpha http://hubs.ly/H03zT5J0',b'https://twitter.com/PagnatoKarp/status/752487894154153984',0,0,b'http://hubs.ly/H03zT5J0',b''
7/8/2016 13:10,"b'SPDR S&P 500 ETF Trust $ SPY Up 1.48% Closed at a yearly high, near the all-time high.'",b'https://twitter.com/GrokTrade/status/751508898868187137',0,0,b'',b''
7/8/2016 8:18,b'SPDR S&P 500 ETF Trust $ SPY Up 1.21% gapped above the 50 EMA and stayed there all morning.',b'https://twitter.com/GrokTrade/status/751435389416513537',0,0,b'',b''
7/7/2016 13:23,"b'Dow Jones Industrial Average, SPDR S&P 500 ETF Trust: 15 Facts About The Imploding U.S. Economy http://etfdailynews.com/2016/06/16/15-facts-about-the-imploding-u-s-economy-that-the-mainstream-media-doesnt-want-you-to-see/ \xe2\x80\xa6'",b'https://twitter.com/preppedproperly/status/751149548932739072',0,0,b'http://etfdailynews.com/2016/06/16/15-facts-about-the-imploding-u-s-economy-that-the-mainstream-media-doesnt-want-you-to-see/',b''
7/7/2016 12:30,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook - Live Trading News http://bit.ly/29oksUD via @ livetradingnews',b'https://twitter.com/Redroadmaster/status/751136429875425280',0,0,b'http://bit.ly/29oksUD',b''
7/7/2016 8:18,b'SPDR S&P 500 ETF Trust $ SPY Up 0.12% Briefly tested the 50 EMA this morning.',b'https://twitter.com/GrokTrade/status/751072866913820673',0,0,b'',b''
7/7/2016 7:47,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook: SPDR S&P 500 closed up 0.775 at 210\xe2\x80\xa6 http://goo.gl/fb/fNJNO4',b'https://twitter.com/Livetradingnews/status/751065056352219136',0,0,b'http://goo.gl/fb/fNJNO4',b''
7/7/2016 7:47,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook http://bit.ly/29nj2tO',b'https://twitter.com/ShayneHeffernan/status/751064988928860160',0,0,b'http://bit.ly/29nj2tO',b''
7/7/2016 7:47,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook http://bit.ly/29nj2tO',b'https://twitter.com/Livetradingnews/status/751064988794617856',0,0,b'http://bit.ly/29nj2tO',b''
7/6/2016 8:14,"b'SPDR S&P 500 ETF Trust (SPY): Buy the Market, Or Just Respect It?: The S&P 500 \xe2\x80\x94 as represented by the popula... http://jftb.a.boysofts.com/2mT9'",b'https://twitter.com/JudeFelx/status/750709432556728320',0,0,b'http://jftb.a.boysofts.com/2mT9',b''
7/6/2016 5:27,"b'SPDR S&P 500 ETF Trust (SPY): Buy the Market, Or Just Respect It? http://invstplc.com/29hGo3u @ investorplace'",b'https://twitter.com/nmiinvest/status/750667553299587073',1,1,b'http://invstplc.com/29hGo3u',b''
7/6/2016 5:17,"b'SPDR S&P 500 ETF Trust $ SPY : Buy the Market, Or Just Respect It? Read: http://investorplace.com/2016/07/spdr-sp-500-etf-trust-spy-buy-respect/?cc=serge&cp=referral \xe2\x80\xa6'",b'https://twitter.com/SteadyTrader/status/750665068451274752',1,0,b'http://investorplace.com/2016/07/spdr-sp-500-etf-trust-spy-buy-respect/?cc=serge&cp=referral',b''
7/6/2016 3:40,b'The Black Swan Is Angry - Brexit Carnage Continues - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) | Seeking Alpha http://hubs.ly/H03xq8J0',b'https://twitter.com/PagnatoKarp/status/750640496578535425',1,0,b'http://hubs.ly/H03xq8J0',b''
7/5/2016 10:34,b'| $ SPY | SPDR S&P 500 ETF Trust (NYSE:SPY) Short interest growth of 6.3% in June http://wallstreetgangsta.com/spdr-sp-500-etf-trust-nysespy-hort-interest-growth-6-3-june/ \xe2\x80\xa6',b'https://twitter.com/WallStGangsta/status/750382427026042880',0,0,b'http://wallstreetgangsta.com/spdr-sp-500-etf-trust-nysespy-hort-interest-growth-6-3-june/',b''
7/5/2016 2:53,b'Encouraging Signs - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) | Seeking Alpha http://seekingalpha.com/article/3985875-encouraging-signs \xe2\x80\xa6',b'https://twitter.com/RVMaccr/status/750266255995760640',0,0,b'http://seekingalpha.com/article/3985875-encouraging-signs',b''
7/4/2016 3:49,"b'Analysts Are Pessimistic On Q2 Earnings, Companies Themselves Are Less So - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) http://seekingalpha.com/article/3986021-analysts-pessimistic-q2-earnings-companies-less?app=1&uprof=45&isDirectRoadblock=false \xe2\x80\xa6'",b'https://twitter.com/FistedBuddha/status/749917948249276417',0,0,b'http://seekingalpha.com/article/3986021-analysts-pessimistic-q2-earnings-companies-less?app=1&uprof=45&isDirectRoadblock=false',b''
7/4/2016 0:06,b'Strong Stock Market Rally Coming?: The S&P 500 (SPDR S&P 500 Trust ETF SPY) rallied about 5.5% from the lows ... http://jftb.a.boysofts.com/2k9h',b'https://twitter.com/JudeFelx/status/749861984879816704',0,0,b'http://jftb.a.boysofts.com/2k9h',b''
7/3/2016 18:53,"b'Smart Traders Made Huge Profits Recently, This Is How. SPDR S&P 500 ETF Trust (NYSEARCA:SPY) # Investing # Day T http://99wallstreet.com/discussion/posttitle/smart-traders-made-huge-profits-recently-this-is-h \xe2\x80\xa6'",b'https://twitter.com/99wallstreet/status/749783226491731968',0,0,b'http://99wallstreet.com/discussion/posttitle/smart-traders-made-huge-profits-recently-this-is-h',b''
7/2/2016 3:45,b'SPDR S&P 500 ETF Trust (SPY) Short Interest Update http://ift.tt/29cf0qm',b'https://twitter.com/WatchlistN/status/749192213364695040',0,0,b'http://ift.tt/29cf0qm',b''
6/30/2016 6:25,"b'Smart # Traders Made Huge Profits Recently, This Is How. SPDR S&P 500 ETF Trust $ SPY'",b'https://twitter.com/ITMS/status/748507772086591488',0,0,b'',b''
6/28/2016 9:42,b'SPDR S&P 500 ETF Trust: Profit From This SPY Failure # profit http://soco.space/vSK7dB pic.twitter.com/yt57N3nHnu',b'https://twitter.com/muteke12/status/747832506947342336',0,0,b'http://soco.space/vSK7dB',b''
6/28/2016 6:59,b'Complacency SPDR S&P 500 ETF Trust http://ift.tt/291foXo',b'https://twitter.com/ElazarAdvisors/status/747791654388645888',0,0,b'http://ift.tt/291foXo',b''
6/27/2016 3:32,b'The Sky Is Not Falling - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) | Seeking Alpha http://seekingalpha.com/article/3984496-sky-falling \xe2\x80\xa6',b'https://twitter.com/RVMaccr/status/747376930933121024',0,0,b'http://seekingalpha.com/article/3984496-sky-falling',b''
6/24/2016 22:44,"b'# jobs # jobsearch # # Friday\xe2\x80\x99s 3-Alarm Fire List: SPDR S&P 500 ETF Trust (SPY), British Pound (GBP) and Sonic C... http://bit.ly/297nopu'",b'https://twitter.com/careerjett/status/746579816921456640',0,0,b'http://bit.ly/297nopu',b''
6/24/2016 6:53,"b'Friday\xe2\x80\x99s 3-Alarm Fire List: SPDR S&P 500 ETF Trust, British Pound and Sonic Corporation $ SPY $ GBP $ SONC # Brexit'",b'https://twitter.com/InvestorPlace/status/746340529923842052',0,0,b'',b''
6/24/2016 6:30,"b""Friday's 3-Alarm Fire List: SPDR S&P 500 ETF Trust (SPY), British Pound (GBP) and Sonic ...: Today, though, i... http://jftb.a.boysofts.com/2bUV""",b'https://twitter.com/JudeFelx/status/746334722976997377',0,0,b'http://jftb.a.boysofts.com/2bUV',b''
6/24/2016 5:06,b'Brexit Is Here - Bremain Brational - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) | Seeking Alpha http://seekingalpha.com/article/3984064-brexit-bremain-brational?lift_email_rec=true&utoken=a4b830ac83cfb357bc684134594bacbd \xe2\x80\xa6',b'https://twitter.com/MBroomSmith/status/746313529972625408',0,0,b'http://seekingalpha.com/article/3984064-brexit-bremain-brational?lift_email_rec=true&utoken=a4b830ac83cfb357bc684134594bacbd',b''
6/22/2016 14:15,b'Stocks Will Soar To New High - SPDR S&P 500 Trust ETF http://ow.ly/JLyz301sCCx # Business # Accounting # Finance # CFO # Investing',b'https://twitter.com/ihussain247/status/745726906201423873',0,2,b'http://ow.ly/JLyz301sCCx',b''
6/21/2016 9:03,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) No Reason to Celebrate Brexit - Live Trading News http://bit.ly/28NHo2N via @ livetradingnews',b'https://twitter.com/Redroadmaster/status/745286037266538496',0,0,b'http://bit.ly/28NHo2N',b''
6/21/2016 8:48,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) No Reason to Celebrate Brexit: Our volume indicators reflect volume flo... http://jftb.a.boysofts.com/2Z3e',b'https://twitter.com/JudeFelx/status/745282137817944064',0,0,b'http://jftb.a.boysofts.com/2Z3e',b''
6/21/2016 7:28,b'SPDR S&P 500 ETF Trust (NYSEARCA: # SPY) No Reason to Celebrate Brexit: SPDR S&P 500 ETF Trust\xe2\x80\xa6 http://goo.gl/fb/Is4dpy',b'https://twitter.com/Livetradingnews/status/745262160184549376',0,0,b'http://goo.gl/fb/Is4dpy',b''
6/21/2016 7:23,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) No Reason to Celebrate Brexit http://bit.ly/28LDLeU',b'https://twitter.com/ShayneHeffernan/status/745260736100835328',0,0,b'http://bit.ly/28LDLeU',b''
6/21/2016 7:23,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) No Reason to Celebrate Brexit http://bit.ly/28LDLeU',b'https://twitter.com/Livetradingnews/status/745260735966625793',0,0,b'http://bit.ly/28LDLeU',b''
6/17/2016 17:01,b'SPDR S&P 500 ETF Trust (SPY) Announces Quarterly Dividend of $1.08 http://ift.tt/24WKXpq',b'https://twitter.com/WatchlistN/status/743956801213857792',0,0,b'http://ift.tt/24WKXpq',b''
6/17/2016 16:13,b'SPDR S &P 500 ETF Trust announces quarterly dividend of $1.0784. Payable on 6/27/2016. 2.09% Yield. http://ift.tt/1YxIe61 $ SPY # SPY',b'https://twitter.com/ConsumerFeed/status/743944682091200512',0,0,b'http://ift.tt/1YxIe61',b''
6/17/2016 16:13,b'SPDR S &P 500 ETF Trust announces quarterly dividend of $1.0784. Payable on 6/27/2016. 2.09% Yield. http://ift.tt/1YxIe61 $ SPY # SPY',b'https://twitter.com/AmericanBanking/status/743944671534133248',0,0,b'http://ift.tt/1YxIe61',b''
6/16/2016 22:44,b'Short Interest in SPDR S&P 500 ETF Trust (SPY) Decreases By 3.4% http://ift.tt/1UmqsQ5',b'https://twitter.com/WatchlistN/status/743680726323736577',0,0,b'http://ift.tt/1UmqsQ5',b''
6/16/2016 13:47,"b'Dow Jones Industrial Average, SPDR S&P 500 ETF Trust: 15 Facts About The Imploding U.S. Economy http://etfdailynews.com/2016/06/16/15-facts-about-the-imploding-u-s-economy-that-the-mainstream-media-doesnt-want-you-to-see/ \xe2\x80\xa6'",b'https://twitter.com/Pat_P_B/status/743545638193758208',0,0,b'http://etfdailynews.com/2016/06/16/15-facts-about-the-imploding-u-s-economy-that-the-mainstream-media-doesnt-want-you-to-see/',b''
6/16/2016 5:49,b'SPDR S&P 500 ETF Trust (SPY): How to Trade the Fed Here: The S&P 500 \xe2\x80\x94 as represented by the popular SPDR S&P... http://jftb.a.boysofts.com/2UVe',b'https://twitter.com/JudeFelx/status/743425368716042240',0,0,b'http://jftb.a.boysofts.com/2UVe',b''
6/14/2016 7:51,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://ift.tt/1URapad',b'https://twitter.com/CitaWertz/status/742731274851389440',0,0,b'http://ift.tt/1URapad',b''
6/14/2016 7:48,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://ift.tt/1URapad fromhttp://ift.tt/1M6pJPV',b'https://twitter.com/CraigWeissenbe1/status/742730521550200832',0,0,"b'http://ift.tt/1URapad,http://ift.tt/1M6pJPV'",b''
6/14/2016 7:46,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://ift.tt/1URapad from http://ift.tt/1M6pJPV',b'https://twitter.com/ChrisWexer/status/742729912243589121',0,0,"b'http://ift.tt/1URapad,http://ift.tt/1M6pJPV'",b''
6/14/2016 7:45,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://ift.tt/1URapad from http://ift.tt/1M6pJPV',b'https://twitter.com/BobWilliamsPA/status/742729666813890561',0,0,"b'http://ift.tt/1URapad,http://ift.tt/1M6pJPV'",b''
6/14/2016 7:44,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF There is a bear market coming. Or so we keep hearing. \xe2\x80\xa6 http://ift.tt/1O7vgou',b'https://twitter.com/AnjaYoungLee/status/742729518843068416',0,0,b'http://ift.tt/1O7vgou',b''
6/14/2016 7:41,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://ift.tt/1URapad from http://ift.tt/1M6pJPV',b'https://twitter.com/BrianWiggintonT/status/742728733602287616',0,0,"b'http://ift.tt/1URapad,http://ift.tt/1M6pJPV'",b''
6/14/2016 7:32,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://ift.tt/1URapad via http://ift.tt/1M6pJPV',b'https://twitter.com/BillLandrethW/status/742726492891799553',0,0,"b'http://ift.tt/1URapad,http://ift.tt/1M6pJPV'",b''
6/14/2016 6:21,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://dlvr.it/LYh2hV pic.twitter.com/hMdw4tXTCU',b'https://twitter.com/JudsonGroup/status/742708516389949440',0,0,b'http://dlvr.it/LYh2hV',b''
6/14/2016 4:21,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://ift.tt/1UNcJBP',b'https://twitter.com/Rich_Learn/status/742678413429854208',0,1,b'http://ift.tt/1UNcJBP',b''
6/14/2016 4:18,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://ift.tt/1Ux7OCz',b'https://twitter.com/NTKRNow/status/742677564553068544',0,0,b'http://ift.tt/1Ux7OCz',b''
6/14/2016 4:18,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://spiderfinance.com/2016/06/14/how-to-really-time-the-turns-on-the-spdr-sp-500-trust-etf \xe2\x80\xa6',b'https://twitter.com/SpiderFinance/status/742677466536255491',0,0,b'http://spiderfinance.com/2016/06/14/how-to-really-time-the-turns-on-the-spdr-sp-500-trust-etf',b''
6/14/2016 4:04,b'How To Really Time The Turns On The SPDR S&P 500 Trust ETF http://seekingalpha.com/article/3981846-really-time-turns-spdr-s-and-p-500-trust-etf?source=feed_f \xe2\x80\xa6 $ SPY',b'https://twitter.com/SeekingAlpha/status/742674021011972098',1,0,b'http://seekingalpha.com/article/3981846-really-time-turns-spdr-s-and-p-500-trust-etf?source=feed_f',b''
6/13/2016 10:55,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook - Live Trading News http://bit.ly/235jHFR via @ livetradingnews',b'https://twitter.com/Redroadmaster/status/742415066964721669',0,0,b'http://bit.ly/235jHFR',b''
6/13/2016 8:55,"b""How Macro Events Could Trigger a 'Melt-Up' For the SPY: Therefore, in the SPDR S&P 500 ETF Trust (SPY - 210.0... http://jftb.a.boysofts.com/2Riz""",b'https://twitter.com/JudeFelx/status/742384869267804160',0,0,b'http://jftb.a.boysofts.com/2Riz',b''
6/13/2016 5:26,b'SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook: We are not buying but the indicators are for a move hi... http://jftb.a.boysofts.com/2RWM',b'https://twitter.com/JudeFelx/status/742332394586267648',0,0,b'http://jftb.a.boysofts.com/2RWM',b''
6/13/2016 5:12,b'SPDR S&P 500 ETF Trust (NYSEARCA: # SPY) Trading Outlook: SPDR S&P 500 ETF Trust (NYSEARCA:SPY\xe2\x80\xa6 http://goo.gl/fb/8RbQuH',b'https://twitter.com/Livetradingnews/status/742328768950349824',0,0,b'http://goo.gl/fb/8RbQuH',b''
6/13/2016 5:00,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook http://bit.ly/1YmYBSY',b'https://twitter.com/ShayneHeffernan/status/742325883139182592',1,0,b'http://bit.ly/1YmYBSY',b''
6/13/2016 5:00,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Trading Outlook http://bit.ly/1YmYBSY',b'https://twitter.com/Livetradingnews/status/742325882874912768',0,0,b'http://bit.ly/1YmYBSY',b''
6/12/2016 7:22,b'The Near-Term Market Environment Will Be Well Suited For Traders - SPDR S&P 500 Trust ETF (NYSEARCA: http://pinterest.com/pin/570901690246458280/ \xe2\x80\xa6',b'https://twitter.com/MangusColorado/status/741999192445472773',0,0,b'http://pinterest.com/pin/570901690246458280/',b''
6/10/2016 11:22,b'The Next Bear Market Will Be Ruthless - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) | Seeking Alpha http://seekingalpha.com/article/3981292-next-bear-market-will-ruthless \xe2\x80\xa6',b'https://twitter.com/jnogiraldo/status/741334668969160704',0,0,b'http://seekingalpha.com/article/3981292-next-bear-market-will-ruthless',b''
6/10/2016 7:44,"b'SPDR S&P 500 ETF Trust (SPY): S&P 500 Lovers, Pick Your Poison: Whether or not the SPDR S&P 500 ETF Trust (SP... http://jftb.a.boysofts.com/2P5j'",b'https://twitter.com/JudeFelx/status/741279943221334018',0,0,b'http://jftb.a.boysofts.com/2P5j',b''
6/10/2016 7:10,"b""Bloomberg: 'Everything's A Buy' Really? - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) | Seeking Alpha http://seekingalpha.com/article/3981167-bloomberg-everythings-buy-really \xe2\x80\xa6""",b'https://twitter.com/jnogiraldo/status/741271318201532416',0,0,b'http://seekingalpha.com/article/3981167-bloomberg-everythings-buy-really',b''
6/9/2016 22:11,b'$ SPY - SPDR S&amp;P 500 ETF Trust # SPY Short Interest Update http://goo.gl/fb/FuP5ZV',b'https://twitter.com/AmericanBanking/status/741135609973080064',0,0,b'http://goo.gl/fb/FuP5ZV',b''
6/9/2016 6:35,b'Why Volatility Index VIX Is Important for Asset Allocation (ETF SPY) SPDR S&P 500 Trust ETF http://investpost.org/options/why-volatility-index-vix-is-important-for-asset/ \xe2\x80\xa6pic.twitter.com/SC9hyliOwt',b'https://twitter.com/Investpost_org/status/740900117314555904',0,0,b'http://investpost.org/options/why-volatility-index-vix-is-important-for-asset/',b''
6/8/2016 18:01,b'Mind The S&P/GDP Ratio - SPDR S&P 500 Trust ETF (NYSEARCA:$SPY) | Seeking Alpha http://bit.ly/1U0J6A4 # helpYOUgetGAINS',b'https://twitter.com/helpYOUgetGAINS/status/740710462980009985',0,0,b'http://bit.ly/1U0J6A4',b''
6/3/2016 19:18,b'$ FB SPDR S&P 500 ETF Trust (SPY): Should You Buy the S&P 500 Right Now? http://ift.tt/22DXBKw',b'https://twitter.com/LloydCreekStock/status/738917871020089344',0,0,b'http://ift.tt/22DXBKw',b''
6/3/2016 11:59,b'SPDR S&P 500 ETF Trust (SPY): Should You Buy the S&P 500 Right Now?: The SPDR S&P 500 ETF Trust (SPY) is actu... http://jftb.a.boysofts.com/2IeE',b'https://twitter.com/JudeFelx/status/738807293827895296',0,0,b'http://jftb.a.boysofts.com/2IeE',b''
6/3/2016 11:38,b'SPDR S&P 500 ETF Trust (SPY): Should You Buy the S&P 500 Right Now? http://grow.vc/25C4Qo7 # index # fund',b'https://twitter.com/MyPrifina/status/738802044337717248',0,0,b'http://grow.vc/25C4Qo7',b''
6/3/2016 10:32,b'SPDR S&P 500 ETF Trust (SPY): Should You Buy the S&P 500 Right Now? http://investorplace.com/2016/06/spy-should-i-buy-the-sp-500/ \xe2\x80\xa6pic.twitter.com/GvLi4ON4Yj',b'https://twitter.com/InvestorPlace/status/738785336290082816',0,0,b'http://investorplace.com/2016/06/spy-should-i-buy-the-sp-500/',b''
6/3/2016 6:25,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Monthly Target $160 http://bit.ly/22Cuszg',b'https://twitter.com/ShayneHeffernan/status/738723305625124864',0,0,b'http://bit.ly/22Cuszg',b''
6/3/2016 6:25,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Monthly Target $160 http://bit.ly/22Cuszg',b'https://twitter.com/Livetradingnews/status/738723305595785216',0,0,b'http://bit.ly/22Cuszg',b''
6/2/2016 1:28,b'S&P 500 Valuation Dashboard - SPDR S&P 500 Trust ETF (NYSEARCA:SPY) | Seeking Alpha http://seekingalpha.com/article/3979258-s-and-p-500-valuation-dashboard \xe2\x80\xa6',b'https://twitter.com/MagnusAufin/status/738286150163521536',0,0,b'http://seekingalpha.com/article/3979258-s-and-p-500-valuation-dashboard',b''
5/31/2016 6:32,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Monthly Target $160 http://bit.ly/1XM06tn pic.twitter.com/KDlLYk7tVj',b'https://twitter.com/ShayneHeffernan/status/737637935890190336',1,1,b'http://bit.ly/1XM06tn',b''
5/31/2016 6:32,b'$ SPY SPDR S&P 500 ETF Trust (NYSEARCA:SPY) Monthly Target $160 http://bit.ly/1XM06tn pic.twitter.com/BihCYMWbBe',b'https://twitter.com/Livetradingnews/status/737637935865040896',0,0,b'http://bit.ly/1XM06tn',b''
5/31/2016 5:51,b'$ SPY (SPDR S&P 500 Trust) ETF w/ breakout watch above 211.34 triple+ resistance area http://chart.st?SPYchart.st/?SPY pic.twitter.com/7NukHMSj5P',b'https://twitter.com/StockConsultant/status/737627493457231873',2,0,b'http://chart.st?SPY',b''
5/29/2016 22:20,b'Short Interest in SPDR S&P 500 ETF Trust $ SPY Expands By 1.6% http://ift.tt/1UnGqJw',b'https://twitter.com/TickerReport/status/737151725564493824',0,0,b'http://ift.tt/1UnGqJw',b''
