Date,Open,High,Low,Close,Adj Close,Volume,Date,Positve,Negative,Neutral,Total
10/12/2015,201.419998,201.759995,200.910004,201.520004,186.192734,56395600,10/12/2015,0,50,50,2
10/13/2015,200.649994,202.160004,200.050003,200.25,185.019318,88038700,10/13/2015,0,0,100,1
10/15/2015,200.080002,202.360001,199.639999,202.350006,186.959579,134142200,10/15/2015,100,0,0,1
10/16/2015,202.830002,203.289993,201.919998,203.270004,187.809647,114580100,10/16/2015,100,0,0,1
10/20/2015,202.850006,203.839996,202.550003,203.110001,187.661804,78448500,10/20/2015,33.33333333,0,66.66666667,3
10/21/2015,203.610001,203.789993,201.649994,201.850006,186.497681,102038000,10/21/2015,0,0,100,2
10/22/2015,202.979996,205.509995,201.850006,205.259995,189.648315,174911700,10/22/2015,100,0,0,1
10/23/2015,207.25,207.949997,206.300003,207.509995,191.727112,144442300,10/23/2015,0,0,100,2
10/28/2015,207,208.979996,206.210007,208.949997,193.057648,135906700,10/28/2015,0,100,0,1
10/29/2015,208.350006,209.270004,208.210007,208.830002,192.946762,90525500,10/29/2015,0,0,100,2
11/2/2015,208.320007,210.619995,208.169998,210.389999,194.388138,86270800,11/2/2015,50,50,0,2
11/3/2015,209.970001,211.660004,209.699997,211,194.951706,95246100,11/3/2015,100,0,0,1
11/4/2015,211.350006,211.5,209.720001,210.360001,194.360397,96224500,11/4/2015,100,0,0,1
11/6/2015,209.740005,210.320007,208.460007,210.039993,194.064713,110471500,11/6/2015,100,0,0,1
11/9/2015,209.309998,209.490005,206.949997,208.080002,192.253845,131008700,11/9/2015,50,0,50,2
11/10/2015,207.509995,208.600006,207.190002,208.559998,192.697327,75874600,11/10/2015,0,0,100,3
11/11/2015,208.880005,208.940002,207.660004,207.740005,191.939682,67846000,11/11/2015,0,100,0,1
11/13/2015,204.350006,204.669998,202.440002,202.539993,187.135162,153577100,11/13/2015,100,0,0,1
11/17/2015,205.990005,207.039993,204.880005,205.470001,189.842331,121123700,11/17/2015,0,33.33333333,66.66666667,3
11/18/2015,206.039993,208.899994,205.990005,208.729996,192.854355,121342500,11/18/2015,0,100,0,1
11/19/2015,208.589996,209.050003,208.199997,208.550003,192.68808,88220500,11/19/2015,0,0,100,1
11/24/2015,207.869995,209.830002,207.410004,209.350006,193.427216,98874400,11/24/2015,50,50,0,2
11/25/2015,209.5,209.740005,209.009995,209.320007,193.399475,51980100,11/25/2015,100,0,0,1
12/2/2015,210.619995,211,208.229996,208.529999,192.669586,108441300,12/2/2015,50,0,50,2
12/3/2015,208.830002,209.149994,204.75,205.610001,189.971664,166224200,12/3/2015,0,100,0,2
12/4/2015,205.610001,209.970001,205.610001,209.619995,193.676666,192913900,12/4/2015,0,0,100,1
12/7/2015,209.229996,209.729996,207.199997,208.350006,192.503281,102027100,12/7/2015,0,0,100,1
12/8/2015,206.490005,208.289993,205.779999,206.949997,191.209747,103372400,12/8/2015,0,0,100,4
12/9/2015,206.190002,208.679993,204.179993,205.339996,189.722168,162401500,12/9/2015,0,0,100,12
12/11/2015,203.350006,204.139999,201.509995,201.880005,186.525375,211173300,12/11/2015,50,0,50,14
12/14/2015,202.070007,203.050003,199.949997,202.899994,187.467789,182385200,12/14/2015,0,7.142857143,92.85714286,14
12/15/2015,204.699997,206.110001,202.869995,205.029999,189.435806,154069600,12/15/2015,0,0,100,17
12/16/2015,206.369995,208.389999,204.800003,208.029999,192.207596,197017000,12/16/2015,0,0,100,4
12/17/2015,208.399994,208.479996,204.839996,204.860001,189.278732,173092500,12/17/2015,30.76923077,7.692307692,61.53846154,13
12/21/2015,201.410004,201.880005,200.089996,201.669998,187.440247,99094300,12/21/2015,0,0,100,7
12/23/2015,204.690002,206.070007,204.580002,206.020004,191.483383,110987200,12/23/2015,0,20,80,5
12/28/2015,204.860001,205.259995,203.940002,205.210007,190.730499,65899900,12/28/2015,0,0,100,5
12/29/2015,206.509995,207.789993,206.470001,207.399994,192.765976,92640700,12/29/2015,0,0,100,1
12/30/2015,207.110001,207.210007,205.759995,205.929993,191.399689,63317700,12/30/2015,0,0,100,4
12/31/2015,205.130005,205.889999,203.869995,203.869995,189.485062,114877900,12/31/2015,0,20,80,5
1/4/2016,200.490005,201.029999,198.589996,201.020004,186.836166,222353500,1/4/2016,0,0,100,1
1/5/2016,201.399994,201.899994,200.050003,201.360001,187.152161,110845800,1/5/2016,0,0,100,5
1/6/2016,198.339996,200.059998,197.600006,198.820007,184.791367,152112600,1/6/2016,23.07692308,0,76.92307692,13
1/7/2016,195.330002,197.440002,193.589996,194.050003,180.357925,213436100,1/7/2016,0,0,100,7
1/8/2016,195.190002,195.850006,191.580002,191.919998,178.378235,209817200,1/8/2016,0,0,100,4
1/11/2016,193.009995,193.410004,189.820007,192.110001,178.55481,187941300,1/11/2016,6.666666667,6.666666667,86.66666667,15
1/12/2016,193.820007,194.550003,191.139999,193.660004,179.995468,172330500,1/12/2016,9.523809524,19.04761905,71.42857143,21
1/13/2016,194.449997,194.860001,188.380005,188.830002,175.506287,221168900,1/13/2016,0,0,100,21
1/14/2016,189.550003,193.259995,187.660004,191.929993,178.387497,240795600,1/14/2016,6.666666667,0,93.33333333,30
1/15/2016,186.770004,188.759995,185.520004,187.809998,174.558228,324846400,1/15/2016,9.523809524,7.142857143,83.33333333,42
1/19/2016,189.960007,190.110001,186.199997,188.059998,174.790604,195244400,1/19/2016,0,10,90,20
1/20/2016,185.029999,187.5,181.020004,185.649994,172.550629,286547800,1/20/2016,10,10,80,20
1/21/2016,186.210007,188.869995,184.639999,186.690002,173.517273,195772900,1/21/2016,3.846153846,0,96.15384615,26
1/22/2016,189.779999,190.759995,188.880005,190.520004,177.077026,168319600,1/22/2016,0,25,75,4
1/25/2016,189.919998,190.149994,187.410004,187.639999,174.400223,130371700,1/25/2016,0,0,100,8
1/26/2016,188.419998,190.529999,188.020004,190.199997,176.779572,141036800,1/26/2016,16.66666667,16.66666667,66.66666667,6
1/27/2016,189.580002,191.559998,187.059998,188.130005,174.855652,185681700,1/27/2016,33.33333333,0,66.66666667,6
1/28/2016,189.960007,190.199997,187.160004,189.110001,175.766525,143798800,1/28/2016,0,0,100,5
1/29/2016,190.020004,193.880005,189.880005,193.720001,180.051224,210529300,1/29/2016,0,0,100,3
2/1/2016,192.529999,194.580002,191.839996,193.649994,179.98613,136061600,2/1/2016,0,0,100,4
2/2/2016,191.960007,191.970001,189.539993,190.160004,176.742401,182564900,2/2/2016,0,0,100,1
2/11/2016,182.339996,184.100006,181.089996,182.860001,169.957489,219058900,2/11/2016,0,0,100,1
2/12/2016,184.960007,186.649994,183.960007,186.630005,173.461502,127632400,2/12/2016,0,0,100,5
2/16/2016,188.770004,189.809998,187.630005,189.779999,176.389206,120250700,2/16/2016,0,0,100,9
2/17/2016,191.160004,193.320007,191.009995,192.880005,179.270493,136009500,2/17/2016,100,0,0,4
2/18/2016,193.199997,193.270004,191.720001,192.089996,178.536209,102343000,2/18/2016,25,0,75,8
2/22/2016,193.869995,194.949997,193.789993,194.779999,181.036469,103640300,2/22/2016,8.333333333,0,91.66666667,12
2/23/2016,194,194.320007,192.179993,192.320007,178.749985,111455300,2/23/2016,0,0,100,17
2/24/2016,190.630005,193.529999,189.320007,193.199997,179.567886,150812200,2/24/2016,0,0,100,8
2/25/2016,193.729996,195.550003,192.830002,195.539993,181.742798,110728300,2/25/2016,0,0,100,9
2/26/2016,196.570007,196.679993,194.899994,195.089996,181.32457,129833700,2/26/2016,0,0,100,4
2/29/2016,195.110001,196.229996,193.330002,193.559998,179.902512,125918100,2/29/2016,0,20,80,5
3/1/2016,195.009995,198.210007,194.449997,198.110001,184.13147,141799700,3/1/2016,0,0,100,3
3/2/2016,197.740005,199.059998,197.25,199,184.958694,102415000,3/2/2016,16.66666667,0,83.33333333,6
3/3/2016,198.789993,199.800003,198.110001,199.779999,185.683624,95172200,3/3/2016,0,100,0,1
3/9/2016,199.360001,199.789993,198.429993,199.380005,185.311874,94801200,3/9/2016,0,0,100,2
3/10/2016,199.960007,201.070007,197.380005,199.539993,185.460571,156838700,3/10/2016,0,0,100,1
3/16/2016,201.600006,203.820007,201.550003,203.339996,188.992462,129303200,3/16/2016,50,0,50,2
3/18/2016,204.169998,204.779999,203.800003,204.380005,190.938797,138372400,3/18/2016,0,0,100,5
3/21/2016,204.070007,204.940002,203.800003,204.669998,191.209732,72926700,3/21/2016,100,0,0,1
3/22/2016,203.759995,205.229996,203.570007,204.559998,191.106964,97471900,3/22/2016,0,100,0,2
3/28/2016,203.610001,203.860001,202.710007,203.240005,189.873795,62408200,3/28/2016,0,0,100,1
4/1/2016,204.350006,207.139999,203.979996,206.919998,193.311768,114423500,4/1/2016,0,0,100,1
4/4/2016,206.830002,207.070007,205.889999,206.25,192.685791,63497000,4/4/2016,83.33333333,0,16.66666667,6
4/12/2016,204.220001,206.25,203.699997,205.919998,192.377548,115350600,4/12/2016,0,0,100,1
4/14/2016,208.070007,208.600006,207.600006,208.009995,194.330063,65212900,4/14/2016,0,0,100,2
4/18/2016,207.779999,209.279999,207,209.240005,195.479187,82531000,4/18/2016,0,100,0,1
4/19/2016,209.740005,210.199997,208.940002,209.899994,196.095764,88316100,4/19/2016,0,100,0,1
4/26/2016,209.039993,209.520004,208.360001,208.919998,195.180206,75864200,4/26/2016,0,0,100,1
5/2/2016,206.919998,208.179993,206.410004,207.970001,194.292725,62188000,5/2/2016,0,0,100,1
5/3/2016,206.520004,206.800003,205.279999,206.160004,192.60173,106422100,5/3/2016,0,100,0,1
5/4/2016,204.990005,205.850006,204.419998,205.009995,191.527374,92243800,5/4/2016,0,0,100,4
5/5/2016,205.559998,205.979996,204.470001,204.970001,191.490021,67619200,5/5/2016,0,100,0,1
5/9/2016,205.570007,206.399994,205.360001,205.889999,192.349503,74374900,5/9/2016,0,0,100,1
5/10/2016,206.720001,208.470001,206.639999,208.449997,194.74115,77472200,5/10/2016,0,0,100,4
5/17/2016,206.460007,206.800003,204.229996,204.850006,191.377899,114924900,5/17/2016,33.33333333,33.33333333,33.33333333,3
5/18/2016,204.440002,206.300003,203.630005,204.910004,191.43396,120062100,5/18/2016,0,100,0,1
5/20/2016,204.919998,206.100006,204.860001,205.490005,191.975815,104990400,5/20/2016,0,0,100,1
5/31/2016,210.559998,210.690002,209.179993,209.839996,196.039734,109879400,5/31/2016,0,0,100,3
6/2/2016,209.800003,210.929993,209.240005,210.910004,197.039368,63044700,6/2/2016,0,0,100,1
6/3/2016,210.25,210.690002,208.860001,210.279999,196.45079,101757100,6/3/2016,66.66666667,0,33.33333333,6
6/8/2016,211.839996,212.520004,211.690002,212.369995,198.403366,66170900,6/8/2016,0,0,100,1
6/9/2016,211.509995,212.220001,211.190002,212.080002,198.132431,73786900,6/9/2016,50,0,50,2
6/10/2016,210.460007,210.860001,209.429993,210.070007,196.254593,113829200,6/10/2016,33.33333333,33.33333333,33.33333333,3
6/13/2016,209.360001,210.369995,208.350006,208.449997,194.74115,117751200,6/13/2016,16.66666667,0,83.33333333,6
6/14/2016,208,208.740005,206.919998,208.039993,194.358093,125059300,6/14/2016,100,0,0,12
6/16/2016,207.75,208.570007,205.589996,208.369995,194.666397,149533100,6/16/2016,33.33333333,33.33333333,33.33333333,3
6/17/2016,207.169998,207.199997,205.75,206.520004,193.941437,117055700,6/17/2016,0,0,100,3
6/21/2016,208.300003,208.919998,207.779999,208.440002,195.744507,72461700,6/21/2016,20,0,80,5
6/22/2016,208.649994,209.5,207.929993,208.100006,195.425217,95560500,6/22/2016,100,0,0,1
6/24/2016,203.630005,210.850006,202.720001,203.240005,190.861191,333444400,6/24/2016,0,0,100,4
6/27/2016,201.589996,201.600006,198.649994,199.600006,187.442917,230775800,6/27/2016,0,0,100,1
6/28/2016,201.479996,203.229996,201.119995,203.199997,190.823669,159382400,6/28/2016,0,50,50,2
6/30/2016,207.210007,209.539993,206.559998,209.479996,196.7211,165021900,6/30/2016,100,0,0,1
7/5/2016,208.949997,209.080002,207.710007,208.410004,195.716293,109803700,7/5/2016,0,0,100,2
7/6/2016,207.830002,209.800003,207.059998,209.660004,196.890167,96021500,7/6/2016,0,25,75,4
7/7/2016,209.869995,210.649994,208.630005,209.529999,196.768097,85593800,7/7/2016,16.66666667,33.33333333,50,6
7/8/2016,211.050003,212.940002,210.779999,212.649994,199.698044,133971000,7/8/2016,50,0,50,2
7/11/2016,213.190002,214.070007,212.949997,213.399994,200.402405,73633900,7/11/2016,15.38461538,15.38461538,69.23076923,13
7/12/2016,214.529999,215.300003,213.429993,214.949997,201.857986,101275600,7/12/2016,25,25,50,4
7/13/2016,215.440002,215.449997,214.350006,214.919998,201.829819,87324100,7/13/2016,33.33333333,33.33333333,33.33333333,3
7/14/2016,216.399994,216.669998,215.660004,216.119995,202.956711,91230900,7/14/2016,0,0,100,1
7/18/2016,215.970001,216.600006,215.669998,216.410004,203.22905,58725900,7/18/2016,100,0,0,2
7/19/2016,215.919998,216.229996,215.630005,216.190002,203.02243,54345700,7/19/2016,0,0,100,1
7/20/2016,216.190002,217.369995,216.190002,217.089996,203.867615,58159500,7/20/2016,28.57142857,14.28571429,57.14285714,7
7/21/2016,216.960007,217.220001,215.75,216.270004,203.09758,67777300,7/21/2016,0,0,100,2
7/22/2016,216.410004,217.300003,216.100006,217.240005,204.008514,62787500,7/22/2016,0,0,100,4
7/25/2016,217,217.059998,215.970001,216.649994,203.454437,55873100,7/25/2016,0,0,100,2
7/26/2016,216.529999,217.169998,215.759995,216.75,203.54834,70080500,7/26/2016,20,0,80,5
7/27/2016,217.190002,217.270004,215.619995,216.520004,203.332352,84083900,7/27/2016,100,0,0,1
7/28/2016,216.289993,217.110001,215.75,216.770004,203.567139,65035700,7/28/2016,100,0,0,1
8/1/2016,217.190002,217.649994,216.410004,216.940002,203.726791,73311400,8/1/2016,0,0,100,7
8/2/2016,216.649994,216.830002,214.570007,215.550003,202.421432,92295500,8/2/2016,0,0,100,3
8/3/2016,215.479996,216.25,215.130005,216.179993,203.013031,53993600,8/3/2016,71.42857143,0,28.57142857,7
8/4/2016,216.309998,216.779999,214.25,216.410004,203.22905,46585500,8/4/2016,28.57142857,0,71.42857143,7
8/5/2016,216.410004,218.229996,216.410004,218.179993,204.891235,71892200,8/5/2016,100,0,0,1
8/9/2016,218.130005,218.759995,217.800003,218.179993,204.891235,51251700,8/9/2016,20,0,80,5
8/10/2016,218.309998,218.399994,217.229996,217.639999,204.384125,57941100,8/10/2016,0,0,100,1
8/12/2016,218.289993,218.710007,217.990005,218.460007,205.15419,61313500,8/12/2016,0,0,100,3
8/15/2016,218.889999,219.5,218.880005,219.089996,205.745819,49813500,8/15/2016,25,25,50,4
8/16/2016,218.600006,218.679993,217.960007,217.960007,204.684662,53213600,8/16/2016,0,0,100,2
8/17/2016,218,218.529999,217.020004,218.369995,205.069687,75134300,8/17/2016,50,0,50,2
8/18/2016,218.339996,218.899994,218.210007,218.860001,205.529831,52989300,8/18/2016,0,100,0,1
8/24/2016,218.800003,218.910004,217.360001,217.850006,204.581345,71728900,8/24/2016,25,0,75,4
8/25/2016,217.399994,218.190002,217.220001,217.699997,204.44046,69224800,8/25/2016,33.33333333,0,66.66666667,3
8/29/2016,217.440002,218.669998,217.399994,218.360001,205.060287,70502200,8/29/2016,50,0,50,2
8/30/2016,218.259995,218.589996,217.350006,218,204.722214,58114500,8/30/2016,0,33.33333333,66.66666667,3
9/1/2016,217.369995,217.729996,216.029999,217.389999,204.149368,97844200,9/1/2016,50,0,50,2
9/2/2016,218.389999,218.869995,217.699997,218.369995,205.069687,79293900,9/2/2016,11.11111111,33.33333333,55.55555556,9
9/8/2016,218.619995,218.940002,218.149994,218.509995,205.201157,74102900,9/8/2016,0,0,100,1
9/12/2016,212.389999,216.809998,212.309998,216.339996,203.163315,168110900,9/12/2016,25,25,50,4
9/14/2016,213.289993,214.699997,212.5,213.149994,200.167572,134185500,9/14/2016,0,0,100,1
9/16/2016,213.479996,213.690002,212.570007,213.369995,201.386383,155236400,9/16/2016,0,20,80,5
9/19/2016,214.130005,214.880005,213.029999,213.410004,201.424133,80250500,9/19/2016,100,0,0,1
9/23/2016,216.720001,216.880005,215.880005,215.990005,203.859222,73630900,9/23/2016,0,0,100,2
9/27/2016,214.050003,215.679993,213.619995,215.570007,203.46283,78494800,9/27/2016,0,0,100,1
9/30/2016,215.649994,217.119995,215.360001,216.300003,204.151794,117202900,9/30/2016,0,0,100,2
10/3/2016,215.820007,216.039993,215.039993,215.779999,203.661026,83512100,10/3/2016,0,0,100,4
10/4/2016,215.910004,216.169998,213.990005,214.679993,202.622787,119948100,10/4/2016,0,0,100,1
10/7/2016,216.100006,216.300003,214.190002,215.039993,202.962616,89788300,10/7/2016,0,0,100,1
10/10/2016,216.160004,216.699997,215.990005,216.160004,204.019684,51855000,10/10/2016,62.5,0,37.5,8
10/11/2016,215.660004,215.740005,212.580002,213.429993,201.442978,130367400,10/11/2016,0,0,100,1
10/13/2016,212.160004,213.589996,211.210007,213.009995,201.046616,101357000,10/13/2016,75,0,25,4
10/17/2016,213.089996,213.389999,212.169998,212.380005,200.451996,58275700,10/17/2016,0,0,100,1
10/19/2016,214.020004,214.639999,213.600006,214.279999,202.245239,66519200,10/19/2016,100,0,0,2
10/20/2016,213.869995,214.529999,213.110001,213.880005,201.867737,73639800,10/20/2016,0,0,100,5
10/26/2016,213.210007,214.419998,212.929993,213.740005,201.735611,75705500,10/26/2016,100,0,0,2
10/27/2016,214.580002,214.619995,213.080002,213.169998,201.197617,77220200,10/27/2016,0,0,100,1
10/31/2016,212.929993,213.190002,212.360001,212.550003,200.612442,61272500,10/31/2016,83.33333333,0,16.66666667,6
11/4/2016,208.910004,209.889999,208.380005,208.550003,196.837112,109122100,11/4/2016,100,0,0,1
11/7/2016,208.550003,213.190002,208.550003,213.149994,201.17868,109794900,11/7/2016,10,10,80,10
11/9/2016,212.369995,217.100006,212.339996,216.380005,204.227325,258429000,11/9/2016,0,0,100,1
11/10/2016,217.300003,218.309998,215.220001,216.919998,204.737,172113300,11/10/2016,0,0,100,3
11/16/2016,217.559998,218.139999,217.419998,217.869995,205.633621,65617700,11/16/2016,100,0,0,1
11/21/2016,219.169998,220.179993,219,220.149994,207.785583,72402600,11/21/2016,0,0,100,2
11/23/2016,219.979996,220.759995,219.75,220.699997,208.304703,56620200,11/23/2016,0,0,100,2
11/25/2016,221.100006,221.559998,221.009995,221.520004,209.078644,37872300,11/25/2016,0,0,100,1
11/28/2016,221.160004,221.479996,220.360001,220.479996,208.097046,76572500,11/28/2016,0,0,100,1
11/29/2016,220.520004,221.440002,220.169998,220.910004,208.502914,69886700,11/29/2016,81.81818182,0,18.18181818,11
11/30/2016,221.630005,221.820007,220.309998,220.380005,208.00267,113291800,11/30/2016,0,0,100,1
12/1/2016,220.729996,220.729996,219.149994,219.570007,207.238159,79040500,12/1/2016,0,50,50,2
12/2/2016,219.669998,220.25,219.259995,219.679993,207.34198,74840300,12/2/2016,0,14.28571429,85.71428571,7
12/5/2016,220.649994,221.399994,220.419998,221,208.587845,67837800,12/5/2016,50,0,50,2
12/6/2016,221.220001,221.740005,220.660004,221.699997,209.248535,59877400,12/6/2016,25,25,50,8
12/7/2016,221.520004,224.669998,221.380005,224.600006,211.985672,110738100,12/7/2016,0,0,100,2
12/8/2016,224.570007,225.699997,224.259995,225.149994,212.504745,99714400,12/8/2016,16.66666667,0,83.33333333,6
12/9/2016,225.410004,226.529999,225.369995,226.509995,213.788391,88005800,12/9/2016,33.33333333,0,66.66666667,3
12/12/2016,226.399994,226.960007,225.759995,226.25,213.542984,102016100,12/12/2016,33.33333333,0,66.66666667,3
12/13/2016,227.020004,228.339996,227,227.759995,214.96817,110477500,12/13/2016,33.33333333,0,66.66666667,3
12/15/2016,226.160004,227.809998,225.889999,226.809998,214.071533,124972600,12/15/2016,0,0,100,1
12/16/2016,226.009995,226.080002,224.669998,225.039993,213.652863,156420200,12/16/2016,0,0,100,3
12/20/2016,226.149994,226.570007,225.880005,226.399994,214.944016,89838800,12/20/2016,0,0,100,5
12/21/2016,226.25,226.449997,225.770004,225.770004,214.345917,67909000,12/21/2016,33.33333333,0,66.66666667,3
12/22/2016,225.600006,225.740005,224.919998,225.380005,213.975662,56219100,12/22/2016,0,0,100,2
12/23/2016,225.429993,225.720001,225.210007,225.710007,214.288986,36697800,12/23/2016,0,0,100,1
12/28/2016,226.570007,226.589996,224.270004,224.399994,213.045227,64095000,12/28/2016,0,0,100,5
12/29/2016,224.479996,224.889999,223.839996,224.350006,212.997772,48696100,12/29/2016,0,33.33333333,66.66666667,3
1/3/2017,225.039993,225.830002,223.880005,225.240005,213.842758,91366500,1/3/2017,75,25,0,4
1/4/2017,225.619995,226.75,225.610001,226.580002,215.114944,78744400,1/4/2017,0,100,0,1
1/5/2017,226.270004,226.580002,225.479996,226.399994,214.944016,78379000,1/5/2017,0,0,100,1
1/6/2017,226.529999,227.75,225.899994,227.210007,215.713058,71559900,1/6/2017,100,0,0,3
1/9/2017,226.910004,227.070007,226.419998,226.460007,215.001022,46939700,1/9/2017,0,0,100,1
1/10/2017,226.479996,227.449997,226.009995,226.460007,215.001022,63771900,1/10/2017,0,0,100,3
1/11/2017,226.360001,227.100006,225.589996,227.100006,215.608612,74650000,1/11/2017,50,0,50,2
1/12/2017,226.5,226.75,224.960007,226.529999,215.067474,72113200,1/12/2017,0,0,100,1
1/13/2017,226.729996,227.399994,226.690002,227.050003,215.561157,62717900,1/13/2017,0,0,100,1
1/17/2017,226.309998,226.779999,225.800003,226.25,214.801636,61240800,1/17/2017,0,0,100,1
1/18/2017,226.539993,226.800003,225.899994,226.75,215.276337,54793300,1/18/2017,50,0,50,2
1/19/2017,226.839996,227,225.410004,225.910004,214.478836,66608800,1/19/2017,0,0,100,1
1/20/2017,226.699997,227.309998,225.970001,226.740005,215.266846,129168600,1/20/2017,0,100,0,1
1/25/2017,228.699997,229.570007,228.509995,229.570007,217.953644,84437700,1/25/2017,0,0,100,1
1/26/2017,229.399994,229.710007,229.009995,229.330002,217.725784,59970700,1/26/2017,33.33333333,0,66.66666667,9
1/27/2017,229.419998,229.589996,228.759995,228.970001,217.384003,59711100,1/27/2017,0,0,100,2
1/30/2017,228.169998,228.199997,226.410004,227.550003,216.035843,79737300,1/30/2017,0,100,0,1
2/1/2017,227.529999,228.589996,226.940002,227.619995,216.10231,79117700,2/1/2017,0,0,100,1
2/2/2017,227.619995,228.100006,226.820007,227.770004,216.24472,69657600,2/2/2017,0,0,100,1
2/3/2017,228.820007,229.550003,228.460007,229.339996,217.735275,80563200,2/3/2017,0,0,100,1
2/8/2017,228.940002,229.389999,228.309998,229.240005,217.64035,51566200,2/8/2017,0,0,100,1
2/9/2017,229.240005,230.949997,229.240005,230.600006,218.931503,65955200,2/9/2017,0,0,100,4
2/13/2017,232.080002,233.070007,232.050003,232.770004,220.991714,55182100,2/13/2017,0,0,100,1
2/14/2017,232.559998,233.710007,232.160004,233.699997,221.874664,71109000,2/14/2017,0,0,100,1
2/15/2017,233.449997,235.139999,233.389999,234.919998,223.032913,86785800,2/15/2017,0,0,100,1
2/21/2017,235.520004,236.690002,235.509995,236.490005,224.523468,88946100,2/21/2017,0,0,100,1
2/22/2017,236.020004,236.539993,235.830002,236.279999,224.324081,62115200,2/22/2017,50,50,0,2
2/24/2017,235.460007,236.789993,235.410004,236.740005,224.760849,82381600,2/24/2017,0,0,100,1
2/27/2017,236.639999,237.309998,236.350006,237.110001,225.112106,56515400,2/27/2017,100,0,0,1
3/1/2017,238.389999,240.320007,238.369995,239.779999,227.647003,149158200,3/1/2017,0,0,100,1
3/2/2017,239.559998,239.570007,238.210007,238.270004,226.213425,70246000,3/2/2017,100,0,0,1
3/3/2017,238.169998,238.610001,237.729996,238.419998,226.355804,81974300,3/3/2017,11.11111111,0,88.88888889,9
3/10/2017,237.970001,238.020004,236.589996,237.690002,225.66275,81991700,3/10/2017,50,0,50,6
3/15/2017,237.559998,239.440002,237.289993,238.949997,226.858994,96081800,3/15/2017,0,0,100,1
3/17/2017,237.75,237.970001,237.029999,237.029999,226.015182,89002100,3/17/2017,0,0,100,2
3/20/2017,237.029999,237.360001,236.320007,236.770004,225.767258,52537000,3/20/2017,0,0,100,1
3/21/2017,237.470001,237.610001,233.580002,233.729996,222.868484,131809300,3/21/2017,0,0,100,3
3/22/2017,233.770004,234.610001,233.050003,234.279999,223.392944,97569200,3/22/2017,0,50,50,2
3/24/2017,234.380005,235.039993,232.960007,233.860001,222.992477,112504900,3/24/2017,0,0,100,8
3/27/2017,231.929993,233.919998,231.610001,233.619995,222.763626,87454500,3/27/2017,0,0,100,2
3/28/2017,233.270004,235.809998,233.139999,235.320007,224.384628,93483900,3/28/2017,0,0,100,8
3/29/2017,234.990005,235.809998,234.729996,235.539993,224.594421,61950400,3/29/2017,0,0,100,1
4/6/2017,234.940002,236.039993,234.429993,235.440002,224.499069,69135800,4/6/2017,11.11111111,11.11111111,77.77777778,9
4/10/2017,235.360001,236.259995,234.729996,235.339996,224.403717,67615300,4/10/2017,0,0,100,1
4/11/2017,234.899994,235.179993,233.339996,235.059998,224.136688,88045300,4/11/2017,0,100,0,1
4/12/2017,234.740005,234.960007,233.770004,234.029999,223.154587,81864400,4/12/2017,0,0,100,2
4/19/2017,234.520004,234.949997,233.179993,233.440002,222.59201,68699900,4/19/2017,0,0,100,2
4/21/2017,235.25,235.309998,234.130005,234.589996,223.688553,110389800,4/21/2017,50,0,50,2
4/25/2017,237.910004,238.949997,237.809998,238.550003,227.464539,76698300,4/25/2017,100,0,0,1
5/1/2017,238.679993,239.169998,238.199997,238.679993,227.58847,66882500,5/1/2017,100,0,0,3
5/2/2017,238.839996,238.979996,238.300003,238.770004,227.674332,57375700,5/2/2017,0,50,50,2
5/5/2017,239.190002,239.720001,238.679993,239.699997,228.561111,62001300,5/5/2017,0,0,100,2
5/8/2017,239.75,239.919998,239.169998,239.660004,228.522949,48385700,5/8/2017,33.33333333,0,66.66666667,3
5/10/2017,239.389999,239.869995,239.149994,239.869995,228.723175,54293800,5/10/2017,0,0,100,2
5/11/2017,239.350006,239.570007,238.130005,239.380005,228.255966,62358300,5/11/2017,100,0,0,1
5/15/2017,239.470001,240.440002,239.449997,240.300003,229.133194,61918900,5/15/2017,0,20,80,5
5/16/2017,240.639999,240.669998,239.630005,240.080002,228.923431,51241800,5/16/2017,0,0,100,1
5/18/2017,235.729996,237.75,235.429993,236.770004,225.767258,107047700,5/18/2017,0,100,0,5
5/19/2017,237.330002,239.080002,237.270004,238.309998,227.235703,115011400,5/19/2017,50,16.66666667,33.33333333,6
5/22/2017,238.899994,239.710007,238.820007,239.520004,228.389435,61010600,5/22/2017,0,0,100,1
5/23/2017,239.949997,240.240005,239.509995,240.050003,228.894852,48341700,5/23/2017,0,100,0,1
5/25/2017,241.199997,242.080002,240.960007,241.759995,230.52536,64071700,5/25/2017,0,83.33333333,16.66666667,6
5/26/2017,241.539993,241.899994,241.449997,241.710007,230.477692,46629900,5/26/2017,0,100,0,1
5/31/2017,241.839996,241.880005,240.639999,241.440002,230.22023,91796000,5/31/2017,0,0,100,1
6/1/2017,241.970001,243.380005,241.639999,243.360001,232.050995,68962000,6/1/2017,0,0,100,5
6/2/2017,243.419998,244.350006,243.080002,244.169998,232.823364,88666100,6/2/2017,0,0,100,1
6/7/2017,243.600006,243.919998,242.830002,243.660004,232.337082,54144300,6/7/2017,0,100,0,5
6/8/2017,243.770004,244.330002,243.169998,243.779999,232.451477,65950700,6/8/2017,66.66666667,16.66666667,16.66666667,6
6/9/2017,244.089996,245.009995,241.949997,243.410004,232.098648,132256400,6/9/2017,50,0,50,2
